data;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s)
29/05/2025;1100;0;103.1;26.8;72;null
29/05/2025;1200;0;166.9;28.3;64;null
29/05/2025;1300;0;244.7;29.9;55;null
29/05/2025;1400;0;446.1;32.1;48;null
29/05/2025;1500;0;343.2;32.3;45;null
29/05/2025;1600;0;430.6;32.9;41;null
29/05/2025;1700;0;270.6;33.4;39;null
29/05/2025;1800;0;236.3;32.8;37;null
29/05/2025;1900;0;163.4;32.4;36;null
29/05/2025;2000;0;100.6;31;42;null
29/05/2025;2100;0;52.1;28.3;50;null
29/05/2025;2200;0;43.6;27.4;52;null
29/05/2025;2300;0;41.1;25.5;60;null
30/05/2025;0;0;28;24.1;64;null
30/05/2025;100;0;33.8;23.2;68;null
30/05/2025;200;0;30.3;22.6;72;null
30/05/2025;300;0;29.8;22.6;72;null
30/05/2025;400;0;34.2;22.1;76;null
30/05/2025;500;0;28.6;20.7;84;null
30/05/2025;600;0;24.8;20.1;85;null
30/05/2025;700;0;25.4;20.1;87;null
30/05/2025;800;0;28.3;19.9;88;null
30/05/2025;900;0;28.7;20.6;87;null
30/05/2025;1000;0;57.8;22.6;76;null
30/05/2025;1100;0;96;24.5;69;null
30/05/2025;1200;0;176.8;27.8;68;null
30/05/2025;1300;0;318.5;29.6;61;null
30/05/2025;1400;0;413.6;30.8;55;null
30/05/2025;1500;0;393.2;32.6;47;null
30/05/2025;1600;0;769.6;33.5;43;null
30/05/2025;1700;0;334.9;33.3;44;null
30/05/2025;1800;0;229.8;34.1;38;null
30/05/2025;1900;0;130.3;31.9;42;null
30/05/2025;2000;0;82;30.5;47;null
30/05/2025;2100;0;51.7;29.4;50;null
30/05/2025;2200;0;48.2;27.8;56;null
30/05/2025;2300;0;40.3;25.8;64;null
31/05/2025;0;0;31.8;24.9;68;null
31/05/2025;100;0;32.7;24.1;73;null
31/05/2025;200;0;27.6;23.5;76;null
31/05/2025;300;0;30.9;23.4;76;null
31/05/2025;400;0;27.8;21.7;85;null
31/05/2025;500;0;26.7;21;89;null
31/05/2025;600;0;28.6;21.4;86;null
31/05/2025;700;0;39;22.7;85;null
31/05/2025;800;0;35.5;21.8;92;null
31/05/2025;900;0;37.4;21.9;92;null
31/05/2025;1000;0;69.6;22.9;88;null
31/05/2025;1100;0;115.9;25.9;75;null
31/05/2025;1200;0;213.2;26.8;73;null
31/05/2025;1300;0;360.5;28.3;66;null
31/05/2025;1400;0;393.4;28.9;61;null
31/05/2025;1500;0;372.4;30.8;53;null
31/05/2025;1600;0;321;31.8;49;null
31/05/2025;1700;0;348.1;31.5;51;null
31/05/2025;1800;0;242.1;32.6;46;null
31/05/2025;1900;0;172.8;31.4;49;null
31/05/2025;2000;0;120.4;30.8;51;null
31/05/2025;2100;0;48.9;29.1;57;null
31/05/2025;2200;0;36.7;27.2;65;null
31/05/2025;2300;0;34.5;26.4;70;null
01/06/2025;0;0;30.3;25.5;74;null
01/06/2025;100;0;27;24.5;79;null
01/06/2025;200;0;25.6;24.2;81;null
01/06/2025;300;0;26.6;23.4;84;null
01/06/2025;400;0;26.5;22.4;89;null
01/06/2025;500;0;28.6;22.3;94;null
01/06/2025;600;0;32.8;22.4;94;null
01/06/2025;700;0;25.5;22.4;93;null
01/06/2025;800;0;23.9;22.2;94;null
01/06/2025;900;0;26.9;21.5;95;null
01/06/2025;1000;0;62.4;22.7;93;null
01/06/2025;1100;0;114.1;26;78;null
01/06/2025;1200;0;220.4;28.4;67;null
01/06/2025;1300;0;202.1;27.8;73;null
01/06/2025;1400;0;212.7;26;81;null
01/06/2025;1500;0;300.9;27.3;70;null
01/06/2025;1600;0;553.4;29.4;60;null
01/06/2025;1700;0;191.3;28.7;64;null
01/06/2025;1800;0;223.8;30.4;53;null
01/06/2025;1900;0;164.9;30.3;53;null
01/06/2025;2000;0;90.7;29.3;59;null
01/06/2025;2100;0;52.3;28;63;null
01/06/2025;2200;0;39.6;26.8;68;null
01/06/2025;2300;0;40.3;25.7;73;null
02/06/2025;0;0;33.2;24.8;77;null
02/06/2025;100;0;36;24.8;77;null
02/06/2025;200;0;31.1;24.2;82;null
02/06/2025;300;0;29.1;22.9;87;null
02/06/2025;400;0;28.2;22.3;88;null
02/06/2025;500;0;27.7;22.2;87;null
02/06/2025;600;0;27.5;22.3;87;null
02/06/2025;700;0;27.1;22;89;null
02/06/2025;800;0;24.2;21;92;null
02/06/2025;900;0;24;20.9;93;null
02/06/2025;1000;0;54.3;22.9;87;null
02/06/2025;1100;0;101.1;26.3;74;null
02/06/2025;1200;0;246.4;27.2;67;null
02/06/2025;1300;0;302;29.4;60;null
02/06/2025;1400;0;261.8;29.9;56;null
02/06/2025;1500;0;500.9;32;48;null
02/06/2025;1600;0;522.6;32.2;46;null
02/06/2025;1700;0;351.4;32.5;44;null
02/06/2025;1800;0;220.3;33.2;45;null
02/06/2025;1900;0;188.2;31.7;46;null
02/06/2025;2000;0;95.2;30.8;47;null
02/06/2025;2100;0;40.4;28.5;54;null
02/06/2025;2200;0;25.1;27.1;57;null
02/06/2025;2300;0;32.4;26.1;61;null
03/06/2025;0;0;27;25.1;66;null
03/06/2025;100;0;24.9;24.5;70;null
03/06/2025;200;0;22.3;23.8;74;null
03/06/2025;300;0;27.2;23;79;null
03/06/2025;400;0;27.9;22.7;80;null
03/06/2025;500;0;30.4;23.2;79;null
03/06/2025;600;0;26.9;22.5;85;null
03/06/2025;700;0;25;22.2;87;null
03/06/2025;800;0;29.6;22.4;88;null
03/06/2025;900;0;29.4;22.7;87;null
03/06/2025;1000;0;64.7;24.1;84;null
03/06/2025;1100;0;128.2;25.5;77;null
03/06/2025;1200;0;261;26.2;74;null
03/06/2025;1300;0;276.9;29.8;50;null
03/06/2025;1400;0;272.8;31;45;null
03/06/2025;1500;0;262.2;31.5;45;null
03/06/2025;1600;0;293.2;32.7;42;null
03/06/2025;1700;0;295.6;32.2;44;null
03/06/2025;1800;0;201;31.3;44;null
03/06/2025;1900;0;191.6;30.8;47;null
03/06/2025;2000;0;81;30.2;48;null
03/06/2025;2100;0;41.4;28.3;54;null
03/06/2025;2200;0;35;26.9;60;null
03/06/2025;2300;0;29.4;25.3;68;null
04/06/2025;0;0;26.9;24.2;73;null
04/06/2025;100;0;25.6;23.8;77;null
04/06/2025;200;0;24.5;23.2;78;null
04/06/2025;300;0;31.3;23.4;79;null
04/06/2025;400;0;38.9;23.4;80;null
04/06/2025;500;0;40.4;23.6;80;null
04/06/2025;600;0;33.8;23.4;83;null
04/06/2025;700;0;32.9;23;88;null
04/06/2025;800;0;37.5;23.1;88;null
04/06/2025;900;0;37.4;23.2;89;null
04/06/2025;1000;0;57.9;24;87;null
04/06/2025;1100;0;95.9;25.6;80;null
04/06/2025;1200;0;322.3;27.9;69;null
04/06/2025;1300;0;242.1;28.3;61;null
04/06/2025;1400;0;208.4;29.5;64;null
04/06/2025;1500;0;407.9;30.4;56;null
04/06/2025;1600;0;308;30.3;57;null
04/06/2025;1700;0;430.3;31.6;49;null
04/06/2025;1800;0;259.6;31.9;47;null
04/06/2025;1900;0;211.1;31.3;48;null
04/06/2025;2000;0;97;30;52;null
04/06/2025;2100;0;43.4;28.1;57;null
04/06/2025;2200;0;35.7;26.6;63;null
04/06/2025;2300;0;33;25.5;68;null
05/06/2025;0;0;30.2;24.3;74;null
05/06/2025;100;0;27;23.3;80;null
05/06/2025;200;0;26.7;23.1;81;null
05/06/2025;300;0;34.9;23.5;79;null
05/06/2025;400;0;42.6;24.2;74;null
05/06/2025;500;0;41.4;24.5;71;null
05/06/2025;600;0;36.4;24.1;76;null
05/06/2025;700;0;34.4;23.7;80;null
05/06/2025;800;0;26.5;22.5;95;null
05/06/2025;900;0;29.6;22.5;95;null
05/06/2025;1000;0;47.5;23.2;94;null
05/06/2025;1100;0;111.6;25.5;80;null
05/06/2025;1200;0;210.1;26.6;73;null
05/06/2025;1300;0;245.9;27.7;64;null
05/06/2025;1400;0;196.6;28.4;61;null
05/06/2025;1500;0;531;30.5;50;null
05/06/2025;1600;0;399;30.5;49;null
05/06/2025;1700;0;324.4;31.1;47;null
05/06/2025;1800;0;159.4;30.9;48;null
05/06/2025;1900;0;116.1;30.2;50;null
05/06/2025;2000;0;83.4;29.5;51;null
05/06/2025;2100;0;37.7;27.9;57;null
05/06/2025;2200;0;33.8;27.2;61;null
05/06/2025;2300;0;30.6;26;66;null
06/06/2025;0;0;24.6;25;72;null
06/06/2025;100;0;25.9;24.4;75;null
06/06/2025;200;0;20.5;23.8;77;null
06/06/2025;300;0;25.4;23.5;80;null
06/06/2025;400;0;25.3;23.2;82;null
06/06/2025;500;0;22.2;22.4;86;null
06/06/2025;600;0;22.6;21.7;88;null
06/06/2025;700;0;22.9;21.4;89;null
06/06/2025;800;0;24.4;21.4;88;null
06/06/2025;900;0;25.6;21.3;90;null
06/06/2025;1000;0;52.7;22.2;87;null
06/06/2025;1100;0;77.3;24;81;null
06/06/2025;1200;0;108;25.5;76;null
06/06/2025;1300;0;174;26.8;70;null
06/06/2025;1400;0;145;27.6;68;null
06/06/2025;1500;0;239.8;29.3;60;null
06/06/2025;1600;0;227.1;29.3;58;null
06/06/2025;1700;0;181.7;29.9;58;null
06/06/2025;1800;0;247.1;30.5;56;null
06/06/2025;1900;0;199.6;30.4;54;null
06/06/2025;2000;0;102.4;28.9;58;null
06/06/2025;2100;0;37.9;27.9;59;null
06/06/2025;2200;0;37.6;26.8;66;null
06/06/2025;2300;0;33.2;25.9;71;null
07/06/2025;0;0;29.8;25.2;73;null
07/06/2025;100;0;26.9;24.5;75;null
07/06/2025;200;0;27.4;23.7;80;null
07/06/2025;300;0;26.5;23.4;81;null
07/06/2025;400;0;23.7;22.6;86;null
07/06/2025;500;0;30.7;22.9;87;null
07/06/2025;600;0;28.3;22;90;null
07/06/2025;700;0;27.8;21.8;90;null
07/06/2025;800;0;28.8;21.5;92;null
07/06/2025;900;0;29.5;21.2;95;null
07/06/2025;1000;0;50.6;25.1;78;null
07/06/2025;1100;0;95.1;27.1;77;null
07/06/2025;1200;0;141.7;27.2;71;null
07/06/2025;1300;0;221.4;28.8;62;null
07/06/2025;1400;0;225;31.7;56;null
07/06/2025;1500;0;242.1;32.9;47;null
07/06/2025;1600;0;279.8;33.3;43;null
07/06/2025;1700;0;230.2;33.4;41;null
07/06/2025;1800;0;201.8;33.2;43;null
07/06/2025;1900;0;117.8;32.6;41;null
07/06/2025;2000;0;96.4;31.5;42;null
07/06/2025;2100;0;48.6;29.4;47;null
07/06/2025;2200;0;41;28.1;53;null
07/06/2025;2300;0;38.7;26.7;59;null
08/06/2025;0;0;32.3;25.3;66;null
08/06/2025;100;0;23.4;24.2;71;null
08/06/2025;200;0;24.9;23.2;76;null
08/06/2025;300;0;23.9;22.6;81;null
08/06/2025;400;0;24.9;21.5;86;null
08/06/2025;500;0;25.3;21.1;89;null
08/06/2025;600;0;26;21.1;88;null
08/06/2025;700;0;27.2;21;89;null
08/06/2025;800;0;27;20.6;92;null
08/06/2025;900;0;31.9;20.9;92;null
08/06/2025;1000;0;58.7;22.2;91;null
08/06/2025;1100;0;99.5;26.6;72;null
08/06/2025;1200;0;191.8;27.1;70;null
08/06/2025;1300;0;236.8;29.3;59;null
08/06/2025;1400;0;292.6;32.3;48;null
08/06/2025;1500;0;232.1;32.3;46;null
08/06/2025;1600;0;237.5;33.3;46;null
08/06/2025;1700;0;173.4;31.5;48;null
08/06/2025;1800;0;257.8;33.1;42;null
08/06/2025;1900;0;133.3;31.5;46;null
08/06/2025;2000;0;111.4;30.8;47;null
08/06/2025;2100;0;45.4;29.4;51;null
08/06/2025;2200;0;38.8;28;55;null
08/06/2025;2300;0;35;26.5;61;null
09/06/2025;0;0;29.7;25.2;66;null
09/06/2025;100;0;24.6;24.6;70;null
09/06/2025;200;0;27;23.7;74;null
09/06/2025;300;0;24.7;23.2;76;null
09/06/2025;400;0;26.6;22.9;78;null
09/06/2025;500;0;29.5;22;82;null
09/06/2025;600;0;30.9;22.4;84;null
09/06/2025;700;0;27.5;22.2;86;null
09/06/2025;800;0;30.6;22;90;null
09/06/2025;900;0;28.6;21.7;90;null
09/06/2025;1000;0;52.9;22.7;86;null
09/06/2025;1100;0;94.2;26.7;74;null
09/06/2025;1200;0;143.3;27;71;null
09/06/2025;1300;0;238.4;29.1;62;null
09/06/2025;1400;0;219;30.1;57;null
09/06/2025;1500;0;198.1;31.1;55;null
09/06/2025;1600;0;229.9;31.7;50;null
09/06/2025;1700;0;219.3;32;50;null
09/06/2025;1800;0;196.8;31.8;49;null
09/06/2025;1900;0;158.2;32.1;43;null
09/06/2025;2000;0;130.1;31.3;45;null
09/06/2025;2100;0;45.5;29.2;54;null
09/06/2025;2200;0;39.8;27.9;60;null
09/06/2025;2300;0;31.9;26.3;68;null
10/06/2025;0;0;28.3;25.4;72;null
10/06/2025;100;0;31.1;25.5;72;null
10/06/2025;200;0;27.9;24.1;78;null
10/06/2025;300;0;28.4;23.8;80;null
10/06/2025;400;0;28.1;23.4;84;null
10/06/2025;500;0;23.9;22.2;90;null
10/06/2025;600;0;24.7;22.1;91;null
10/06/2025;700;0;27.5;21.8;93;null
10/06/2025;800;0;31.4;22.1;91;null
10/06/2025;900;0;27.4;21.8;92;null
10/06/2025;1000;0;48.6;22.8;91;null
10/06/2025;1100;0;90.1;26.2;76;null
10/06/2025;1200;0;136.1;27.1;69;null
10/06/2025;1300;0;205.4;28.8;58;null
10/06/2025;1400;0;221.7;30.4;52;null
10/06/2025;1500;0;246.5;31.6;49;null
10/06/2025;1600;0;303.7;33.5;42;null
10/06/2025;1700;0;226;33.8;40;null
10/06/2025;1800;0;180.1;33.2;40;null
10/06/2025;1900;0;112.7;32.2;44;null
10/06/2025;2000;0;119.1;31.7;45;null
10/06/2025;2100;0;42.8;29.9;50;null
10/06/2025;2200;0;35;28;58;null
10/06/2025;2300;0;31.6;27;62;null
11/06/2025;0;0;27.5;26.2;65;null
11/06/2025;100;0;27.5;25.2;71;null
11/06/2025;200;0;26.5;24.4;78;null
11/06/2025;300;0;26.5;23.6;83;null
11/06/2025;400;0;26.4;23;89;null
11/06/2025;500;0;24.8;22.7;92;null
11/06/2025;600;0;25.6;22.3;93;null
11/06/2025;700;0;23;22.1;93;null
11/06/2025;800;0;25.8;21.6;93;null
11/06/2025;900;0;27.8;22.1;91;null
11/06/2025;1000;0;56.1;23;87;null
11/06/2025;1100;0;92.5;26.3;72;null
11/06/2025;1200;0;135.6;27.3;69;null
11/06/2025;1300;0;172.9;28.8;62;null
11/06/2025;1400;0;206.1;29.4;59;null
11/06/2025;1500;0;240.8;32;50;null
11/06/2025;1600;0;249.5;32.1;47;null
11/06/2025;1700;0;222.3;33.3;42;null
11/06/2025;1800;0;227.2;33.4;40;null
11/06/2025;1900;0;149.3;33.2;40;null
11/06/2025;2000;0;99.2;32;42;null
11/06/2025;2100;0;42.2;30.4;46;null
11/06/2025;2200;0;34.3;28.6;53;null
11/06/2025;2300;0;34.5;27.2;57;null
12/06/2025;0;0;31.6;26.3;61;null
12/06/2025;100;0;26.5;25.5;64;null
12/06/2025;200;0;26.2;25;68;null
12/06/2025;300;0;26;23.9;79;null
12/06/2025;400;0;26.2;23.1;87;null
12/06/2025;500;0;31;23.4;89;null
12/06/2025;600;0;35;23.9;89;null
12/06/2025;700;0;33.3;23.1;87;null
12/06/2025;800;0;29.2;23.1;90;null
12/06/2025;900;0;32.3;23;88;null
12/06/2025;1000;0;58.8;25.4;80;null
12/06/2025;1100;0;95.2;25.7;77;null
12/06/2025;1200;0;138.1;27.1;68;null
12/06/2025;1300;0;133.6;28.5;65;null
12/06/2025;1400;0;226.8;30.5;53;null
12/06/2025;1500;0;264.1;31.7;49;null
12/06/2025;1600;0;242.4;33.2;43;null
12/06/2025;1700;0;245.5;34;40;null
12/06/2025;1800;0;194.7;33.8;38;null
12/06/2025;1900;0;174.3;33;40;null
12/06/2025;2000;0;100.9;32.2;40;null
12/06/2025;2100;0;38.6;29.9;46;null
12/06/2025;2200;0;33.8;28.6;50;null
12/06/2025;2300;0;33.4;27.1;56;null
13/06/2025;0;0;30.7;26.7;66;null
13/06/2025;100;0;30.6;25.8;73;null
13/06/2025;200;0;26.9;24.7;80;null
13/06/2025;300;0;24.8;23.8;87;null
13/06/2025;400;0;25.2;23.3;90;null
13/06/2025;500;0;24.9;22.9;92;null
13/06/2025;600;0;29.5;22.6;93;null
13/06/2025;700;0;29.6;22.7;88;null
13/06/2025;800;0;31.4;22.6;83;null
13/06/2025;900;0;29.3;22.1;86;null
13/06/2025;1000;0;60.1;23.5;79;null
13/06/2025;1100;0;100.6;25.2;73;null
13/06/2025;1200;0;167.1;27.7;63;null
13/06/2025;1300;0;246.6;29.5;53;null
13/06/2025;1400;0;263;30.8;49;null
13/06/2025;1500;0;251.5;31.9;44;null
13/06/2025;1600;0;213.6;32.6;42;null
13/06/2025;1700;0;263.3;32.8;38;null
13/06/2025;1800;0;203;32.9;34;null
13/06/2025;1900;0;160;32;38;null
13/06/2025;2000;0;100.6;30.9;39;null
13/06/2025;2100;0;38.7;28.8;43;null
13/06/2025;2200;0;30.9;27.8;49;null
13/06/2025;2300;0;32.7;26.7;54;null
14/06/2025;0;0;32.1;26.1;57;null
14/06/2025;100;0;26.4;25;62;null
14/06/2025;200;0;24.1;23.9;67;null
14/06/2025;300;0;24.6;23.4;70;null
14/06/2025;400;0;27.8;23.3;70;null
14/06/2025;500;0;34.4;23.5;72;null
14/06/2025;600;0;37.5;24.4;72;null
14/06/2025;700;0;39.8;25.3;67;null
14/06/2025;800;0;32.9;24.4;71;null
14/06/2025;900;0;31.1;23.8;72;null
14/06/2025;1000;0;51.9;25.8;64;null
14/06/2025;1100;0;82.4;26.2;60;null
14/06/2025;1200;0;178.6;29;51;null
14/06/2025;1300;0;190;29.7;47;null
14/06/2025;1400;0;200.5;31.7;40;null
14/06/2025;1500;0;238.1;32.5;31;null
14/06/2025;1600;0;281.7;32.7;35;null
14/06/2025;1700;0;500.2;32.4;38;null
14/06/2025;1800;0;206.5;32.2;36;null
14/06/2025;1900;0;136.5;30.8;40;null
14/06/2025;2000;0;96.5;30.1;43;null
14/06/2025;2100;0;40;28.7;47;null
14/06/2025;2200;0;35.1;27.6;51;null
14/06/2025;2300;0;34;26.2;56;null
15/06/2025;0;0;31;25.5;60;null
15/06/2025;100;0;31.5;24.9;63;null
15/06/2025;200;0;33.1;24.7;64;null
15/06/2025;300;0;32.9;24.2;66;null
15/06/2025;400;0;34.6;24.2;68;null
15/06/2025;500;0;34.1;24.1;70;null
15/06/2025;600;0;31.7;23.5;73;null
15/06/2025;700;0;32.3;23.3;74;null
15/06/2025;800;0;33.9;23.3;73;null
15/06/2025;900;0;29.3;22.2;77;null
15/06/2025;1000;0;41.7;23.7;70;null
15/06/2025;1100;0;80.9;25.2;64;null
15/06/2025;1200;0;146.5;26.9;58;null
15/06/2025;1300;0;236;28.6;54;null
15/06/2025;1400;0;213.9;28.3;55;null
15/06/2025;1500;0;213.5;28.9;55;null
15/06/2025;1600;0;234.8;28.8;53;null
15/06/2025;1700;0;171.7;28.8;52;null
15/06/2025;1800;0;144.7;29.4;52;null
15/06/2025;1900;0;89;28.6;54;null
15/06/2025;2000;0;57.5;27.8;58;null
15/06/2025;2100;0;43.5;27.2;59;null
15/06/2025;2200;0;41;26.8;61;null
15/06/2025;2300;0;40.8;26.5;62;null
16/06/2025;0;0;37.6;26;65;null
16/06/2025;100;0;35.3;25.4;66;null
16/06/2025;200;0;29;24.1;71;null
16/06/2025;300;0;27.8;23.7;75;null
16/06/2025;400;0;35.1;23.4;75;null
16/06/2025;500;0;35.5;23.8;74;null
16/06/2025;600;0;31.1;23.5;77;null
16/06/2025;700;0;33.8;23.6;77;null
16/06/2025;800;0;34.8;23.4;77;null
16/06/2025;900;0;32.5;23.1;77;null
16/06/2025;1000;0;37.4;23.1;78;null
16/06/2025;1100;0;59.5;23.6;81;null
16/06/2025;1200;0;154.3;27.4;67;null
16/06/2025;1300;0;160.4;26.8;66;null
16/06/2025;1400;0;151.5;28;61;null
16/06/2025;1500;0;223.7;30.2;53;null
16/06/2025;1600;0;210.9;31.3;50;null
16/06/2025;1700;0;186.5;31.1;48;null
16/06/2025;1800;0;173.3;30;51;null
16/06/2025;1900;0;114.6;30.1;51;null
16/06/2025;2000;0;77.6;29.6;52;null
16/06/2025;2100;0;34.3;27.9;56;null
16/06/2025;2200;0;25.2;26.6;63;null
16/06/2025;2300;0;29.8;25.7;66;null
17/06/2025;0;0;32.1;25;68;null
17/06/2025;100;0;24.5;23.9;73;null
17/06/2025;200;0;24.8;23.5;75;null
17/06/2025;300;0;22.9;22.6;79;null
17/06/2025;400;0;27.5;23.5;76;null
17/06/2025;500;0;23.4;21.9;84;null
17/06/2025;600;0;23.1;21.3;87;null
17/06/2025;700;0;29.2;21.4;84;null
17/06/2025;800;0;24.1;21;87;null
17/06/2025;900;0;23.1;21;87;null
17/06/2025;1000;0;44.7;22.4;85;null
17/06/2025;1100;0;76.2;24.3;80;null
17/06/2025;1200;0;124.9;25.5;74;null
17/06/2025;1300;0;135.2;27;70;null
17/06/2025;1400;0;181.6;27.9;64;null
17/06/2025;1500;0;225.9;29.3;59;null
17/06/2025;1600;0;190;29.7;59;null
17/06/2025;1700;0;225.7;32.3;46;null
17/06/2025;1800;0;196.4;32.6;42;null
17/06/2025;1900;0;127;30.8;41;null
17/06/2025;2000;0;85.6;30.4;41;null
17/06/2025;2100;0;39.8;28.7;44;null
17/06/2025;2200;0;33.7;27.1;51;null
17/06/2025;2300;0;31.2;26;57;null
18/06/2025;0;0;31.1;25.1;61;null
18/06/2025;100;0;40.9;23.8;67;null
18/06/2025;200;0;50.4;22.9;71;null
18/06/2025;300;0;50.5;22;77;null
18/06/2025;400;0;50.6;21.8;78;null
18/06/2025;500;0;50;21.5;79;null
18/06/2025;600;0;53.9;22.1;78;null
18/06/2025;700;0;56.1;22.3;79;null
18/06/2025;800;0;48.9;21.4;82;null
18/06/2025;900;0;53.6;22;81;null
18/06/2025;1000;0;79.9;23.5;78;null
18/06/2025;1100;0;139.3;26.6;67;null
18/06/2025;1200;0;178.7;27.1;65;null
18/06/2025;1300;0;199.3;28;59;null
18/06/2025;1400;0;195.2;28.5;57;null
18/06/2025;1500;0;233.2;30.4;52;null
18/06/2025;1600;0;170.4;29.5;53;null
18/06/2025;1700;0;182.7;29.8;51;null
18/06/2025;1800;0;99.4;29.3;52;null
18/06/2025;1900;0;87.9;28.6;55;null
18/06/2025;2000;0;80.6;27.6;59;null
18/06/2025;2100;0;68.7;26.7;63;null
18/06/2025;2200;0;56.6;25.5;68;null
18/06/2025;2300;0;52.7;24.5;73;null
19/06/2025;0;0;57.3;24;74;null
19/06/2025;100;0;50.3;23.2;78;null
19/06/2025;200;0;50;22.7;80;null
19/06/2025;300;0;50.6;22;84;null
19/06/2025;400;0;52.1;21.3;86;null
19/06/2025;500;0;50.3;20.9;85;null
19/06/2025;600;0;49.4;20.3;84;null
19/06/2025;700;0;48.1;20.1;82;null
19/06/2025;800;0;52.5;20.3;81;null
19/06/2025;900;0;55.2;20.6;81;null
19/06/2025;1000;0;91.4;22.2;77;null
19/06/2025;1100;0;134.8;25.3;69;null
19/06/2025;1200;0;174.3;27.3;59;null
19/06/2025;1300;0;271.6;29.4;53;null
19/06/2025;1400;0;298;29.6;51;null
19/06/2025;1500;0;270.8;29.8;50;null
19/06/2025;1600;0;218;29.7;51;null
19/06/2025;1700;0;203.5;29.5;52;null
19/06/2025;1800;0;176.9;29.2;52;null
19/06/2025;1900;0;132.5;28.8;53;null
19/06/2025;2000;0;95.1;28.4;54;null
19/06/2025;2100;0;72.9;27.9;56;null
19/06/2025;2200;0;66.7;27.4;59;null
19/06/2025;2300;0;64;26.9;61;null
20/06/2025;0;0;63.2;26.3;64;null
20/06/2025;100;0;58.5;25.6;66;null
20/06/2025;200;0;59.8;25;69;null
20/06/2025;300;0;56.5;24.6;70;null
20/06/2025;400;0;56;24.3;72;null
20/06/2025;500;0;59;24.4;71;null
20/06/2025;600;0;53.6;23;86;null
20/06/2025;700;0;45.5;22.2;94;null
20/06/2025;800;0;46.4;21.9;97;null
20/06/2025;900;0;50.3;21.8;97;null
20/06/2025;1000;0;71.4;22.6;96;null
20/06/2025;1100;0;124.5;24.7;81;null
20/06/2025;1200;0;214.3;26.9;66;null
20/06/2025;1300;0;188.7;26.8;65;null
20/06/2025;1400;0;203.9;27.9;60;null
20/06/2025;1500;0;259.6;28.8;57;null
20/06/2025;1600;0;228.6;28.5;57;null
20/06/2025;1700;0;263.1;28.6;56;null
20/06/2025;1800;0;246.7;30.5;51;null
20/06/2025;1900;0;187.2;29.9;52;null
20/06/2025;2000;0;139.9;29.4;53;null
20/06/2025;2100;0;63.1;27.5;59;null
20/06/2025;2200;0;51.7;26.5;62;null
20/06/2025;2300;0;51.5;25.5;67;null
21/06/2025;0;0;56.5;23.5;88;null
21/06/2025;100;0;42;22.9;94;null
21/06/2025;200;0;47.8;23;92;null
21/06/2025;300;0;48.6;22.6;93;null
21/06/2025;400;0;50.8;22.6;93;null
21/06/2025;500;.4;50.7;22.3;96;null
21/06/2025;600;0;52.5;22.4;97;null
21/06/2025;700;0;53.7;22.4;97;null
21/06/2025;800;0;53.4;22.4;97;null
21/06/2025;900;0;53.6;22.5;96;null
21/06/2025;1000;0;86.6;24.3;85;null
21/06/2025;1100;0;130.1;24;87;null
21/06/2025;1200;0;223.4;26.5;74;null
21/06/2025;1300;0;267.3;27.9;66;null
21/06/2025;1400;0;332.9;29.9;56;null
21/06/2025;1500;0;231.2;29.8;54;null
21/06/2025;1600;0;260.7;30.2;50;null
21/06/2025;1700;0;280.4;31.6;48;null
21/06/2025;1800;0;213.1;30.8;46;null
21/06/2025;1900;0;163.1;30.7;46;null
21/06/2025;2000;0;135.6;30.6;45;null
21/06/2025;2100;0;70.9;29.6;49;null
21/06/2025;2200;0;58.5;28.1;54;null
21/06/2025;2300;0;58.4;27.1;59;null
22/06/2025;0;0;54.2;26.1;63;null
22/06/2025;100;0;52;25.3;67;null
22/06/2025;200;0;53.5;25.7;66;null
22/06/2025;300;0;60.8;25.9;69;null
22/06/2025;400;0;50.4;25.2;75;null
22/06/2025;500;0;49.5;23.9;79;null
22/06/2025;600;0;44.5;23;85;null
22/06/2025;700;0;48.5;23.3;81;null
22/06/2025;800;0;48.1;22.8;84;null
22/06/2025;900;0;47.1;22.6;86;null
22/06/2025;1000;0;59;22.9;87;null
22/06/2025;1100;0;96.9;23.7;82;null
22/06/2025;1200;0;201.5;26.4;70;null
22/06/2025;1300;0;297.9;27.9;59;null
22/06/2025;1400;0;326.8;29.7;54;null
22/06/2025;1500;0;315.4;30.7;51;null
22/06/2025;1600;0;262.5;31.1;48;null
22/06/2025;1700;0;252;31.1;47;null
22/06/2025;1800;0;167.8;30.8;47;null
22/06/2025;1900;0;168.5;30.5;47;null
22/06/2025;2000;0;106.7;30.1;51;null
22/06/2025;2100;0;61.3;28;58;null
22/06/2025;2200;0;54;27.5;61;null
22/06/2025;2300;0;53.2;26.8;66;null
23/06/2025;0;0;46;26;69;null
23/06/2025;100;0;44.5;25.1;73;null
23/06/2025;200;0;42.7;24.3;77;null
23/06/2025;300;0;39.7;23.6;80;null
23/06/2025;400;0;42.2;22.9;82;null
23/06/2025;500;0;41.7;22.7;82;null
23/06/2025;600;0;45.3;22.8;81;null
23/06/2025;700;0;40.3;22.2;84;null
23/06/2025;800;0;39.2;21.4;88;null
