data;volume;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);variacao_volume
2023-10-05;24.53;2200;0.0;0.0;27.5;70.0;0.7;0.0
2023-10-05;24.53;2000;0.0;538.0;31.3;53.0;1.3;0.0
2023-10-05;24.53;1900;0.0;519.8;31.3;52.0;2.2;0.0
2023-10-05;24.53;2100;0.0;47.9;29.5;61.0;0.9;0.0
2023-10-05;24.53;1700;0.0;2095.5;34.1;47.0;1.6;0.0
2023-10-05;24.53;1600;0.0;2862.1;32.7;50.0;1.7;0.0
2023-10-05;24.53;1500;0.0;2615.4;31.7;53.0;1.9;0.0
2023-10-05;24.53;1400;0.0;1753.9;29.8;66.0;1.2;0.0
2023-10-05;24.53;1800;0.0;1596.3;31.8;51.0;2.2;0.0
2023-10-06;24.53;600;0.0;1.2;24.4;84.0;0.7;0.0
2023-10-06;24.53;900;0.0;3.6;24.3;85.0;0.7;0.0
2023-10-06;24.53;800;0.0;3.6;24.5;85.0;0.7;0.0
2023-10-06;24.53;700;0.0;5.3;24.2;84.0;0.3;0.0
2023-10-06;24.53;500;0.0;2.0;25.0;79.0;1.0;0.0
2023-10-06;24.53;1000;0.0;214.3;25.2;82.0;0.9;0.0
2023-10-06;24.53;300;0.0;2.2;25.0;74.0;0.8;0.0
2023-10-06;24.53;200;0.0;0.7;25.5;71.0;0.5;0.0
2023-10-06;24.53;100;0.0;2.6;26.1;66.0;0.5;0.0
2023-10-06;24.53;0;0.0;1.4;26.4;63.0;0.9;0.0
2023-10-06;24.53;400;0.0;2.3;25.3;76.0;1.0;0.0
2023-10-06;24.53;1100;0.0;1113.1;27.2;72.0;1.4;0.0
2023-10-06;24.53;1200;0.0;1608.2;28.3;65.0;1.9;0.0
2023-10-06;24.53;1900;0.2;872.6;32.1;48.0;1.3;0.0
2023-10-06;24.53;2300;0.0;0.0;26.0;71.0;0.5;0.0
2023-10-06;24.53;2200;0.0;0.0;27.8;62.0;1.1;0.0
2023-10-06;24.53;2100;0.0;34.5;28.6;60.0;1.0;0.0
2023-10-06;24.53;2000;0.0;471.5;30.4;52.0;1.7;0.0
2023-10-06;24.53;1300;0.0;1274.6;29.3;62.0;1.5;0.0
2023-10-06;24.53;1800;0.0;1978.1;31.1;54.0;1.2;0.0
2023-10-06;24.53;1600;0.0;2494.4;32.7;49.0;1.8;0.0
2023-10-06;24.53;1500;0.0;1077.4;30.3;57.0;1.9;0.0
2023-10-06;24.53;1400;0.0;1901.5;30.2;60.0;2.2;0.0
2023-10-06;24.53;1700;0.8;1917.7;29.3;67.0;0.7;0.0
2023-10-07;24.53;100;0.0;0.0;25.3;69.0;0.8;0.0
2023-10-07;24.53;200;0.0;0.0;24.4;74.0;0.7;0.0
2023-10-07;24.53;300;0.0;0.0;23.5;77.0;0.6;0.0
2023-10-07;24.53;400;0.0;0.0;23.4;76.0;0.4;0.0
2023-10-07;24.53;0;0.0;0.0;26.3;63.0;1.4;0.0
2023-10-07;24.53;500;0.0;0.0;23.1;77.0;0.6;0.0
2023-10-07;24.53;700;0.0;0.0;22.1;83.0;0.2;0.0
2023-10-07;24.53;800;0.0;0.1;21.3;85.0;0.7;0.0
2023-10-07;24.53;900;0.0;4.4;21.5;86.0;0.5;0.0
2023-10-07;24.53;1000;0.0;151.5;22.8;82.0;0.6;0.0
2023-10-07;24.53;600;0.0;0.0;22.8;80.0;0.7;0.0
2023-10-07;24.53;1100;0.0;722.3;25.5;73.0;1.5;0.0
2023-10-07;24.53;1200;0.0;996.9;27.1;62.0;2.3;0.0
2023-10-07;24.53;1900;0.0;615.2;32.8;38.0;2.0;0.0
2023-10-07;24.53;1500;0.0;3156.4;31.7;44.0;1.9;0.0
2023-10-07;24.53;1600;0.0;2573.2;32.7;41.0;2.1;0.0
2023-10-07;24.53;1700;0.0;2301.7;32.2;40.0;2.6;0.0
2023-10-07;24.53;1800;0.0;1666.2;33.1;39.0;1.9;0.0
2023-10-07;24.53;1400;0.0;2175.9;30.6;49.0;2.2;0.0
2023-10-07;24.53;2000;0.0;539.1;31.9;41.0;2.5;0.0
2023-10-07;24.53;2100;0.0;70.6;29.9;47.0;1.8;0.0
2023-10-07;24.53;2200;0.0;0.0;28.6;51.0;1.2;0.0
2023-10-07;24.53;1300;0.0;1645.0;28.8;56.0;2.2;0.0
2023-10-07;24.53;2300;0.0;0.0;27.1;54.0;1.2;0.0
2023-10-08;23.74;200;0.0;0.0;25.9;46.0;0.6;-0.7900000000000027
2023-10-08;23.74;600;0.0;0.0;23.0;57.0;1.1;0.0
2023-10-08;23.74;1000;0.0;112.1;23.7;74.0;0.6;0.0
2023-10-08;23.74;900;0.0;1.5;21.6;79.0;0.4;0.0
2023-10-08;23.74;800;0.0;0.0;22.0;74.0;0.3;0.0
2023-10-08;23.74;700;0.0;0.0;22.7;65.0;0.9;0.0
2023-10-08;23.74;1100;0.0;531.4;26.1;67.0;1.1;0.0
2023-10-08;23.74;500;0.0;0.0;24.2;53.0;1.0;0.0
2023-10-08;23.74;400;0.0;0.0;24.5;51.0;0.7;0.0
2023-10-08;23.74;300;0.0;0.0;25.5;48.0;0.8;0.0
2023-10-08;23.74;100;0.0;0.0;26.8;43.0;0.8;0.0
2023-10-08;23.74;0;0.0;0.0;27.5;41.0;0.8;0.0
2023-10-08;23.74;1400;0.0;2451.1;31.7;38.0;1.7;0.0
2023-10-08;23.74;2300;0.0;0.0;28.9;34.0;1.5;0.0
2023-10-08;23.74;2200;0.0;0.0;30.0;32.0;0.9;0.0
2023-10-08;23.74;2100;0.0;39.8;31.8;28.0;1.1;0.0
2023-10-08;23.74;2000;0.0;498.4;33.4;26.0;1.6;0.0
2023-10-08;23.74;1900;0.0;1392.4;34.2;26.0;1.7;0.0
2023-10-08;23.74;1200;0.0;954.0;27.9;55.0;1.7;0.0
2023-10-08;23.74;1700;0.0;2503.2;35.5;24.0;2.5;0.0
2023-10-08;23.74;1600;0.0;2725.2;34.1;28.0;2.1;0.0
2023-10-08;23.74;1500;0.0;2305.7;33.4;33.0;2.2;0.0
2023-10-08;23.74;1300;0.0;1781.5;30.6;43.0;1.9;0.0
2023-10-08;23.74;1800;0.0;2010.9;34.9;25.0;1.7;0.0
2023-10-09;23.68;900;0.0;10.9;23.6;80.0;0.6;-0.05999999999999872
2023-10-09;23.68;700;0.0;0.0;24.3;77.0;1.2;0.0
2023-10-09;23.68;600;0.0;0.0;24.8;73.0;1.1;0.0
2023-10-09;23.68;500;0.0;0.0;25.4;65.0;1.6;0.0
2023-10-09;23.68;400;0.0;0.0;26.3;49.0;1.2;0.0
2023-10-09;23.68;200;0.0;0.0;27.6;42.0;1.5;0.0
2023-10-09;23.68;100;0.0;0.0;28.8;39.0;0.6;0.0
2023-10-09;23.68;0;0.0;0.0;29.6;37.0;1.1;0.0
2023-10-09;23.68;1200;0.0;868.8;28.1;57.0;3.0;0.0
2023-10-09;23.68;1000;0.0;233.8;25.6;73.0;1.0;0.0
2023-10-09;23.68;300;0.0;0.0;26.9;45.0;0.8;0.0
2023-10-09;23.68;1100;0.0;495.1;26.5;64.0;2.9;0.0
2023-10-09;23.68;2300;0.0;0.0;30.1;39.0;1.4;0.0
2023-10-09;23.68;1900;0.0;1014.9;35.1;31.0;2.0;0.0
2023-10-09;23.68;1300;0.0;1486.6;30.1;51.0;2.7;0.0
2023-10-09;23.68;2200;0.0;0.0;31.2;37.0;1.3;0.0
2023-10-09;23.68;2100;0.0;35.2;32.7;34.0;1.6;0.0
2023-10-09;23.68;2000;0.0;141.4;34.0;32.0;2.1;0.0
2023-10-09;23.68;1800;0.0;1998.9;35.4;30.0;2.4;0.0
2023-10-09;23.68;1700;0.0;2709.7;35.4;32.0;1.9;0.0
2023-10-09;23.68;1600;0.0;2424.3;34.9;33.0;3.0;0.0
2023-10-09;23.68;1500;0.0;2449.1;33.8;36.0;2.6;0.0
2023-10-09;23.68;1400;0.0;2342.1;32.6;41.0;2.7;0.0
2023-10-09;23.68;800;0.0;0.0;23.6;80.0;0.9;0.0
2023-10-10;23.62;400;0.0;0.0;26.4;69.0;1.9;-0.05999999999999872
2023-10-10;23.62;100;0.0;0.0;29.3;35.0;0.8;0.0
2023-10-10;23.62;200;0.0;0.0;27.8;38.0;0.1;0.0
2023-10-10;23.62;300;0.0;0.0;26.8;47.0;0.8;0.0
2023-10-10;23.62;0;0.0;0.0;30.5;32.0;1.3;0.0
2023-10-10;23.62;1000;0.0;317.4;25.7;72.0;1.2;0.0
2023-10-10;23.62;700;0.0;0.3;23.8;83.0;1.6;0.0
2023-10-10;23.62;800;0.0;0.4;23.9;82.0;0.9;0.0
2023-10-10;23.62;900;0.0;28.5;24.5;79.0;0.7;0.0
2023-10-10;23.62;500;0.0;0.0;25.1;74.0;2.2;0.0
2023-10-10;23.62;600;0.0;0.0;24.2;80.0;1.8;0.0
2023-10-10;23.62;1100;0.0;792.2;27.7;61.0;2.0;0.0
2023-10-10;23.62;1200;0.0;1614.9;30.9;49.0;2.5;0.0
2023-10-10;23.62;1900;0.0;1054.7;37.5;24.0;2.2;0.0
2023-10-10;23.62;1400;0.0;2771.2;34.3;39.0;3.1;0.0
2023-10-10;23.62;1500;0.0;2984.3;36.8;32.0;2.6;0.0
2023-10-10;23.62;1600;0.0;2709.9;37.4;28.0;3.1;0.0
2023-10-10;23.62;1800;0.0;2023.7;39.0;23.0;2.4;0.0
2023-10-10;23.62;1700;0.0;2152.4;36.8;27.0;2.4;0.0
2023-10-10;23.62;2000;0.0;301.6;36.6;25.0;1.5;0.0
2023-10-10;23.62;2100;0.0;36.9;34.6;29.0;1.7;0.0
2023-10-10;23.62;2200;0.0;0.0;33.3;32.0;1.8;0.0
2023-10-10;23.62;2300;0.0;0.0;32.3;34.0;2.1;0.0
2023-10-10;23.62;1300;0.0;2318.5;32.5;44.0;2.9;0.0
2023-10-11;23.55;100;0.0;0.0;29.7;45.0;2.5;-0.07000000000000028
2023-10-11;23.55;600;0.0;0.0;25.5;60.0;2.2;0.0
2023-10-11;23.55;1000;0.0;377.1;26.4;61.0;4.8;0.0
2023-10-11;23.55;900;0.0;55.2;25.1;70.0;2.6;0.0
2023-10-11;23.55;800;0.0;0.3;24.8;70.0;2.2;0.0
2023-10-11;23.55;700;0.0;0.0;24.9;68.0;2.1;0.0
2023-10-11;23.55;300;0.0;0.0;27.5;50.0;3.3;0.0
2023-10-11;23.55;500;0.0;0.0;26.1;56.0;2.7;0.0
2023-10-11;23.55;400;0.0;0.0;26.6;52.0;3.0;0.0
2023-10-11;23.55;200;0.0;0.0;28.7;52.0;3.3;0.0
2023-10-11;23.55;1100;0.0;1071.7;28.5;50.0;4.7;0.0
2023-10-11;23.55;0;0.0;0.0;31.0;31.0;2.2;0.0
2023-10-11;23.55;1400;0.0;2726.7;33.3;33.0;4.0;0.0
2023-10-11;23.55;1200;0.0;1722.8;30.3;45.0;4.9;0.0
2023-10-11;23.55;2300;0.0;0.0;31.1;30.0;1.8;0.0
2023-10-11;23.55;2200;0.0;0.0;32.6;27.0;1.9;0.0
2023-10-11;23.55;2000;0.0;516.1;35.4;21.0;3.5;0.0
2023-10-11;23.55;1900;0.0;1264.9;36.4;21.0;3.6;0.0
2023-10-11;23.55;2100;0.0;38.8;34.0;23.0;1.9;0.0
2023-10-11;23.55;1700;0.0;2557.6;37.0;23.0;3.6;0.0
2023-10-11;23.55;1600;0.0;2870.7;35.3;25.0;3.7;0.0
2023-10-11;23.55;1500;0.0;2902.1;36.0;26.0;3.8;0.0
2023-10-11;23.55;1300;0.0;2356.7;32.0;40.0;4.6;0.0
2023-10-11;23.55;1800;0.0;1973.2;37.4;20.0;2.9;0.0
2023-10-12;23.55;600;0.0;0.0;26.7;65.0;3.0;0.0
2023-10-12;23.55;900;0.0;31.7;26.0;64.0;2.2;0.0
2023-10-12;23.55;800;0.0;0.0;26.1;64.0;3.3;0.0
2023-10-12;23.55;700;0.0;0.0;26.3;65.0;4.2;0.0
2023-10-12;23.55;500;0.0;0.0;27.5;59.0;2.8;0.0
2023-10-12;23.55;1000;0.0;210.6;26.6;58.0;4.0;0.0
2023-10-12;23.55;300;0.0;0.0;29.0;55.0;2.1;0.0
2023-10-12;23.55;200;0.0;0.0;30.1;51.0;1.1;0.0
2023-10-12;23.55;100;0.0;0.0;31.6;41.0;2.1;0.0
2023-10-12;23.55;0;0.0;0.0;32.6;38.0;1.4;0.0
2023-10-12;23.55;400;0.0;0.0;28.1;58.0;3.3;0.0
2023-10-12;23.55;1100;0.0;721.2;28.4;54.0;3.9;0.0
2023-10-12;23.55;1200;0.0;1424.6;30.2;50.0;3.6;0.0
2023-10-12;23.55;1900;0.0;1007.8;32.8;42.0;3.1;0.0
2023-10-12;23.55;2300;0.0;0.0;30.2;48.0;1.8;0.0
2023-10-12;23.55;2200;0.0;0.0;30.9;45.0;1.6;0.0
2023-10-12;23.55;2100;0.0;36.2;31.8;43.0;2.6;0.0
2023-10-12;23.55;2000;0.0;461.5;32.5;42.0;3.3;0.0
2023-10-12;23.55;1300;0.0;1514.4;31.5;47.0;2.9;0.0
2023-10-12;23.55;1800;0.0;999.0;32.5;44.0;3.4;0.0
2023-10-12;23.55;1600;0.0;2152.9;32.9;42.0;4.0;0.0
2023-10-12;23.55;1500;0.0;2061.7;33.0;43.0;4.0;0.0
2023-10-12;23.55;1400;0.0;1491.1;32.3;44.0;4.0;0.0
2023-10-12;23.55;1700;0.0;1290.6;33.7;42.0;4.0;0.0
2023-11-01;22.45;100;0.0;0.0;27.6;58.0;1.2;-1.1000000000000014
2023-11-01;22.45;200;0.0;0.0;27.0;60.0;1.6;0.0
2023-11-01;22.45;300;0.0;0.0;26.4;63.0;0.6;0.0
2023-11-01;22.45;400;0.0;0.4;25.9;69.0;1.0;0.0
2023-11-01;22.45;0;0.0;0.2;28.1;57.0;2.0;0.0
2023-11-01;22.45;500;0.0;0.0;25.1;73.0;1.7;0.0
2023-11-01;22.45;700;0.0;0.0;23.8;78.0;1.6;0.0
2023-11-01;22.45;800;0.0;0.0;23.6;79.0;1.6;0.0
2023-11-01;22.45;900;0.0;18.2;23.4;81.0;1.2;0.0
2023-11-01;22.45;1000;0.0;335.8;24.7;76.0;1.1;0.0
2023-11-01;22.45;600;0.0;0.0;24.6;76.0;1.4;0.0
2023-11-01;22.45;1100;0.0;729.7;25.8;72.0;2.6;0.0
2023-11-01;22.45;1200;0.0;1497.8;27.8;58.0;2.8;0.0
2023-11-01;22.45;1900;0.0;1839.1;34.6;32.0;3.3;0.0
2023-11-01;22.45;1500;0.0;3602.4;33.3;38.0;2.8;0.0
2023-11-01;22.45;1600;0.0;3463.7;34.7;34.0;3.4;0.0
2023-11-01;22.45;1700;0.0;2882.0;34.7;34.0;4.0;0.0
2023-11-01;22.45;1800;0.0;3125.4;35.8;31.0;2.8;0.0
2023-11-01;22.45;1400;0.0;2435.5;32.1;44.0;3.6;0.0
2023-11-01;22.45;2000;0.0;732.0;34.3;33.0;3.6;0.0
2023-11-01;22.45;2100;0.0;200.2;32.9;35.0;1.9;0.0
2023-11-01;22.45;2200;0.0;0.0;31.8;38.0;1.0;0.0
2023-11-01;22.45;1300;0.0;1841.9;30.8;47.0;3.2;0.0
2023-11-01;22.45;2300;0.0;0.0;30.8;40.0;2.0;0.0
2023-11-02;22.45;0;0.0;0.3;24.8;93.0;2.0;0.0
2023-11-02;22.45;900;0.0;6.2;23.8;88.0;0.7;0.0
2023-11-02;22.45;800;0.0;2.2;23.9;89.0;1.0;0.0
2023-11-02;22.45;700;0.0;0.3;23.5;96.0;0.7;0.0
2023-11-02;22.45;600;0.0;1.0;23.7;95.0;1.4;0.0
2023-11-02;22.45;1100;0.0;1002.1;25.8;78.0;2.4;0.0
2023-11-02;22.45;400;0.0;3.3;24.0;93.0;1.1;0.0
2023-11-02;22.45;300;0.0;0.4;23.8;95.0;1.2;0.0
2023-11-02;22.45;200;0.0;1.0;24.0;96.0;1.6;0.0
2023-11-02;22.45;100;0.0;0.0;24.4;94.0;1.8;0.0
2023-11-02;22.45;1000;0.0;244.5;24.5;83.0;1.2;0.0
2023-11-02;22.45;500;0.0;3.5;23.9;94.0;1.0;0.0
2023-11-02;22.45;1200;0.0;2118.7;28.3;64.0;4.4;0.0
2023-11-02;22.45;1300;0.0;3232.3;29.9;57.0;4.3;0.0
2023-11-02;22.45;2200;0.0;1.6;29.7;55.0;1.3;0.0
2023-11-02;22.45;2100;0.0;214.1;30.8;50.0;1.1;0.0
2023-11-02;22.45;2000;0.0;1248.9;32.9;46.0;1.9;0.0
2023-11-02;22.45;1900;0.0;2091.0;32.5;46.0;2.5;0.0
2023-11-02;22.45;2300;0.0;0.2;27.6;64.0;1.1;0.0
2023-11-02;22.45;1700;0.0;3608.1;33.0;53.0;2.3;0.0
2023-11-02;22.45;1600;0.0;3433.7;32.5;50.0;3.9;0.0
2023-11-02;22.45;1500;0.0;2697.7;31.1;56.0;3.7;0.0
2023-11-02;22.45;1400;0.0;2541.8;30.9;55.0;3.1;0.0
2023-11-02;22.45;1800;0.0;3004.2;32.9;47.0;2.5;0.0
2023-11-03;22.33;900;0.0;6.5;22.5;94.0;0.7;-0.120000000000001
2023-11-03;22.33;800;0.0;1.7;22.9;90.0;0.5;0.0
2023-11-03;22.33;700;0.0;1.8;23.1;89.0;1.1;0.0
2023-11-03;22.33;600;0.0;0.0;22.8;88.0;1.0;0.0
2023-11-03;22.33;500;0.0;0.3;23.0;92.0;0.9;0.0
2023-11-03;22.33;300;0.0;0.2;23.6;87.0;0.8;0.0
2023-11-03;22.33;200;0.0;0.5;24.1;81.0;0.4;0.0
2023-11-03;22.33;100;0.0;0.0;24.9;76.0;1.0;0.0
2023-11-03;22.33;0;0.0;1.5;25.8;71.0;1.2;0.0
2023-11-03;22.33;1000;0.0;284.9;23.8;90.0;0.9;0.0
2023-11-03;22.33;400;0.0;1.5;23.3;89.0;0.6;0.0
2023-11-03;22.33;1100;0.0;1373.7;26.2;78.0;1.6;0.0
2023-11-03;22.33;1200;0.0;1869.0;28.2;66.0;3.4;0.0
2023-11-03;22.33;1900;0.0;2114.6;33.5;45.0;2.9;0.0
2023-11-03;22.33;1300;0.0;2081.9;29.4;61.0;3.3;0.0
2023-11-03;22.33;2300;0.0;0.2;27.4;74.0;1.6;0.0
2023-11-03;22.33;2200;0.0;0.0;29.1;64.0;1.7;0.0
2023-11-03;22.33;2100;0.0;93.9;30.8;56.0;2.5;0.0
2023-11-03;22.33;2000;0.0;815.9;32.5;47.0;2.6;0.0
2023-11-03;22.33;1800;0.0;2389.5;33.1;50.0;2.7;0.0
2023-11-03;22.33;1700;0.0;2854.4;32.6;49.0;3.7;0.0
2023-11-03;22.33;1600;0.0;3234.4;33.0;50.0;2.7;0.0
2023-11-03;22.33;1500;0.0;2961.1;31.2;56.0;3.1;0.0
2023-11-03;22.33;1400;0.0;2809.0;30.7;58.0;3.5;0.0
2023-11-04;22.27;900;0.0;11.8;23.4;97.0;1.1;-0.05999999999999872
2023-11-04;22.27;800;0.0;1.7;23.4;97.0;1.0;0.0
2023-11-04;22.27;700;0.0;1.0;23.5;95.0;0.6;0.0
2023-11-04;22.27;600;0.0;0.0;23.4;95.0;0.4;0.0
2023-11-04;22.27;500;0.0;0.0;23.5;96.0;0.6;0.0
2023-11-04;22.27;0;0.0;0.0;24.7;89.0;0.5;0.0
2023-11-04;22.27;300;0.0;1.0;24.3;89.0;1.1;0.0
2023-11-04;22.27;200;0.0;0.0;23.9;91.0;0.8;0.0
2023-11-04;22.27;100;0.0;0.1;24.3;91.0;0.7;0.0
2023-11-04;22.27;1000;0.0;473.0;25.3;87.0;1.6;0.0
2023-11-04;22.27;400;0.0;0.3;23.8;94.0;1.0;0.0
2023-11-04;22.27;1100;0.0;1873.2;26.8;77.0;1.7;0.0
2023-11-04;22.27;1200;0.0;1059.1;26.7;80.0;1.8;0.0
2023-11-04;22.27;1900;0.0;1030.9;29.7;64.0;2.6;0.0
2023-11-04;22.27;1300;0.0;1703.8;28.7;69.0;2.5;0.0
2023-11-04;22.27;2200;0.0;0.0;26.2;79.0;1.2;0.0
2023-11-04;22.27;2100;0.0;41.9;27.2;72.0;1.0;0.0
2023-11-04;22.27;2000;0.0;249.1;28.9;62.0;2.9;0.0
2023-11-04;22.27;2300;0.0;0.0;25.6;81.0;0.6;0.0
2023-11-04;22.27;1800;0.0;2581.2;31.4;57.0;2.5;0.0
2023-11-04;22.27;1700;0.0;2656.2;31.9;58.0;1.9;0.0
2023-11-04;22.27;1600;0.0;3488.0;31.7;57.0;2.8;0.0
2023-11-04;22.27;1500;0.0;3645.3;31.2;59.0;3.2;0.0
2023-11-04;22.27;1400;0.0;2708.6;29.2;68.0;2.1;0.0
2023-11-05;22.21;100;0.0;0.1;24.9;84.0;0.7;-0.05999999999999872
2023-11-05;22.21;200;0.0;0.3;24.4;87.0;0.2;0.0
2023-11-05;22.21;300;0.0;0.1;23.3;91.0;0.5;0.0
2023-11-05;22.21;400;0.0;0.1;23.4;90.0;0.1;0.0
2023-11-05;22.21;0;0.0;0.0;25.3;81.0;0.6;0.0
2023-11-05;22.21;500;0.0;4.2;23.5;90.0;0.4;0.0
2023-11-05;22.21;700;0.0;0.7;22.6;97.0;0.3;0.0
2023-11-05;22.21;800;0.0;5.6;22.6;97.0;0.2;0.0
2023-11-05;22.21;900;0.0;10.5;22.3;98.0;1.2;0.0
2023-11-05;22.21;1000;0.0;353.5;25.7;81.0;0.5;0.0
2023-11-05;22.21;600;0.0;1.0;23.3;94.0;0.3;0.0
2023-11-05;22.21;1100;0.0;1105.4;26.7;78.0;1.5;0.0
2023-11-05;22.21;1200;0.0;1552.1;27.8;73.0;2.0;0.0
2023-11-05;22.21;1900;0.0;517.9;31.8;49.0;1.6;0.0
2023-11-05;22.21;1500;0.0;3053.4;31.6;54.0;2.1;0.0
2023-11-05;22.21;1600;0.0;3008.9;33.5;49.0;1.8;0.0
2023-11-05;22.21;1700;0.0;2543.9;33.3;47.0;1.5;0.0
2023-11-05;22.21;1800;0.0;1401.7;33.0;47.0;1.6;0.0
2023-11-05;22.21;1400;0.0;3304.1;32.2;53.0;1.8;0.0
2023-11-05;22.21;2000;0.0;287.6;30.8;53.0;2.1;0.0
2023-11-05;22.21;2100;0.0;38.6;29.1;62.0;1.3;0.0
2023-11-05;22.21;2200;0.0;0.0;27.1;73.0;1.8;0.0
2023-11-05;22.21;1300;0.0;2594.6;29.5;63.0;2.5;0.0
2023-11-05;22.21;2300;0.0;4.4;27.0;73.0;1.0;0.0
2023-11-06;22.15;0;0.0;0.3;25.5;74.0;0.5;-0.060000000000002274
2023-11-06;22.15;900;0.0;6.4;22.8;88.0;0.2;0.0
2023-11-06;22.15;800;0.0;6.5;22.4;91.0;0.6;0.0
2023-11-06;22.15;700;0.0;0.4;22.2;91.0;0.5;0.0
2023-11-06;22.15;600;0.0;0.0;22.7;88.0;0.2;0.0
2023-11-06;22.15;1100;0.0;1024.5;26.3;76.0;1.0;0.0
2023-11-06;22.15;400;0.0;8.5;24.0;82.0;0.8;0.0
2023-11-06;22.15;300;0.0;2.0;23.7;83.0;0.6;0.0
2023-11-06;22.15;200;0.0;0.5;24.2;82.0;0.6;0.0
2023-11-06;22.15;100;0.0;0.0;24.9;78.0;0.4;0.0
2023-11-06;22.15;1000;0.0;349.5;25.1;80.0;0.3;0.0
2023-11-06;22.15;500;0.0;1.4;23.8;83.0;0.6;0.0
2023-11-06;22.15;1200;0.0;1341.3;27.2;73.0;1.1;0.0
2023-11-06;22.15;1300;0.0;1804.2;29.1;66.0;1.5;0.0
2023-11-06;22.15;2200;0.0;0.0;27.6;61.0;1.1;0.0
2023-11-06;22.15;2100;0.0;19.8;29.0;56.0;0.9;0.0
2023-11-06;22.15;2000;0.0;373.0;30.9;52.0;1.5;0.0
2023-11-06;22.15;1900;0.0;995.0;32.2;49.0;1.5;0.0
2023-11-06;22.15;2300;0.0;0.0;26.2;66.0;0.6;0.0
2023-11-06;22.15;1700;0.0;2688.4;31.7;54.0;1.8;0.0
2023-11-06;22.15;1600;0.0;3154.9;31.8;54.0;2.2;0.0
2023-11-06;22.15;1500;0.0;2734.9;29.9;58.0;2.8;0.0
2023-11-06;22.15;1400;0.0;2105.1;30.2;59.0;1.9;0.0
2023-11-06;22.15;1800;0.0;2281.1;32.4;49.0;2.1;0.0
2023-11-07;22.15;100;0.0;0.0;24.6;64.0;1.0;0.0
2023-11-07;22.15;200;0.0;0.0;23.9;67.0;0.9;0.0
2023-11-07;22.15;300;0.0;0.0;23.0;70.0;0.4;0.0
2023-11-07;22.15;400;0.0;0.0;22.8;71.0;0.5;0.0
2023-11-07;22.15;0;0.0;0.0;25.5;60.0;0.8;0.0
2023-11-07;22.15;700;0.0;0.0;20.9;83.0;0.8;0.0
2023-11-07;22.15;800;0.0;1.7;21.3;86.0;0.6;0.0
2023-11-07;22.15;900;0.0;9.1;22.0;86.0;0.9;0.0
2023-11-07;22.15;500;0.0;0.0;22.1;75.0;0.6;0.0
2023-11-07;22.15;1000;0.0;137.7;23.2;81.0;0.9;0.0
2023-11-07;22.15;600;0.0;0.1;21.5;80.0;1.1;0.0
2023-11-07;22.15;1100;0.0;752.9;25.8;70.0;1.4;0.0
2023-11-07;22.15;1200;0.0;2106.9;28.5;58.0;2.0;0.0
2023-11-07;22.15;1900;0.0;483.5;33.5;36.0;1.2;0.0
2023-11-07;22.15;1500;0.0;3311.1;33.6;39.0;1.7;0.0
2023-11-07;22.15;1600;0.0;3291.8;33.7;39.0;2.1;0.0
2023-11-07;22.15;1700;0.0;3084.8;34.6;36.0;1.7;0.0
2023-11-07;22.15;1800;0.0;1784.8;33.6;36.0;1.5;0.0
2023-11-07;22.15;1400;0.0;2468.5;30.9;46.0;2.2;0.0
2023-11-07;22.15;2100;0.0;52.1;30.9;41.0;1.2;0.0
2023-11-07;22.15;2200;0.0;0.0;29.5;45.0;1.4;0.0
2023-11-07;22.15;2300;0.0;0.0;28.3;50.0;1.1;0.0
2023-11-07;22.15;1300;0.0;2365.5;29.2;56.0;2.1;0.0
2023-11-07;22.15;2000;0.0;527.7;33.1;35.0;1.0;0.0
2023-11-08;22.09;0;0.0;0.0;27.8;39.0;1.3;-0.05999999999999872
2023-11-08;22.09;900;0.0;4.1;21.8;73.0;0.5;0.0
2023-11-08;22.09;800;0.0;0.0;21.6;74.0;0.3;0.0
2023-11-08;22.09;700;0.0;0.0;22.1;73.0;0.5;0.0
2023-11-08;22.09;600;0.0;0.0;22.9;65.0;0.6;0.0
2023-11-08;22.09;1100;0.0;478.1;27.2;62.0;1.5;0.0
2023-11-08;22.09;400;0.0;0.0;24.6;50.0;1.1;0.0
2023-11-08;22.09;300;0.0;0.0;24.9;50.0;1.2;0.0
2023-11-08;22.09;200;0.0;0.0;25.2;48.0;0.8;0.0
2023-11-08;22.09;100;0.0;0.0;26.3;43.0;0.8;0.0
2023-11-08;22.09;1000;0.0;123.5;23.8;70.0;0.7;0.0
2023-11-08;22.09;500;0.0;0.0;23.9;56.0;0.9;0.0
2023-11-08;22.09;1200;0.0;899.4;27.0;60.0;1.9;0.0
2023-11-08;22.09;1300;0.0;1645.9;29.2;51.0;1.4;0.0
2023-11-08;22.09;2200;0.0;0.0;29.9;39.0;1.1;0.0
2023-11-08;22.09;2100;0.0;51.8;31.4;35.0;1.1;0.0
2023-11-08;22.09;2000;0.0;301.3;33.0;32.0;1.1;0.0
2023-11-08;22.09;1900;0.0;876.3;33.2;31.0;2.0;0.0
2023-11-08;22.09;2300;0.0;0.0;29.0;42.0;1.2;0.0
